,AG.SHF,AL.SHF,AP.CZC,BU.SHF,C.DCE,CU.SHF,FG.CZC,FU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,M.DCE,MA.CZC,NI.SHF,PP.DCE,RB.SHF,RM.CZC,RU.SHF,SC.INE,SR.CZC,TA.CZC,V.DCE,ZC.CZC
2017-08-10,157.0,-112.0,0.0,0.0,0.0,0.0,321.0,0.0,-222.0,160.0,0.0,113.0,0.0,-322.0,-339.0,103.0,0.0,0.0,-405.0,0.0,0.0,-146.0,0.0,0.0,0.0
2017-08-11,0.0,-104.0,0.0,0.0,0.0,33.0,293.0,217.0,0.0,148.0,39.0,0.0,0.0,-295.0,-310.0,95.0,-189.0,0.0,-370.0,0.0,0.0,0.0,-315.0,0.0,0.0
2017-08-14,0.0,-124.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,209.0,0.0,-380.0,115.0,0.0,0.0,-459.0,63.0,0.0,-160.0,-386.0,0.0,0.0
2017-08-15,-104.0,-79.0,0.0,241.0,0.0,0.0,0.0,0.0,161.0,119.0,30.0,-80.0,0.0,-229.0,0.0,73.0,-144.0,164.0,-289.0,39.0,0.0,0.0,-240.0,173.0,-107.0
2017-08-16,-121.0,0.0,0.0,0.0,0.0,0.0,0.0,-186.0,186.0,135.0,34.0,-89.0,0.0,-262.0,0.0,84.0,0.0,191.0,-331.0,44.0,0.0,0.0,-279.0,203.0,-121.0
2017-08-17,-122.0,89.0,0.0,0.0,0.0,0.0,0.0,-186.0,187.0,136.0,34.0,0.0,0.0,-263.0,0.0,0.0,0.0,193.0,-334.0,44.0,0.0,-113.0,-280.0,204.0,-122.0
2017-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,101.0,0.0,0.0,-650.0,468.0,-278.0
2017-08-21,209.0,153.0,0.0,-460.0,723.0,0.0,0.0,0.0,0.0,-215.0,0.0,0.0,0.0,-458.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,-208.0
2017-08-22,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-275.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,-417.0
2017-08-23,210.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.0,0.0,0.0,-572.0,75.0,0.0,196.0,-475.0,0.0,-210.0
2017-08-24,0.0,123.0,0.0,0.0,579.0,0.0,0.0,0.0,0.0,-173.0,0.0,0.0,0.0,0.0,364.0,-108.0,0.0,0.0,-458.0,61.0,0.0,158.0,-381.0,0.0,-169.0
2017-08-25,0.0,152.0,0.0,0.0,725.0,0.0,0.0,0.0,0.0,-215.0,0.0,141.0,0.0,-459.0,0.0,0.0,0.0,0.0,-574.0,76.0,0.0,0.0,-470.0,0.0,0.0
2017-08-28,0.0,0.0,0.0,0.0,485.0,-32.0,288.0,212.0,0.0,0.0,0.0,92.0,0.0,-305.0,302.0,-88.0,-182.0,0.0,-383.0,50.0,0.0,0.0,-314.0,0.0,0.0
2017-08-29,0.0,101.0,0.0,0.0,485.0,-31.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,-303.0,302.0,-89.0,0.0,212.0,-380.0,50.0,0.0,-128.0,0.0,0.0,-136.0
2017-08-30,0.0,0.0,0.0,0.0,653.0,0.0,-387.0,0.0,0.0,0.0,47.0,132.0,0.0,-408.0,0.0,0.0,-239.0,0.0,-510.0,68.0,0.0,0.0,0.0,0.0,-182.0
2017-08-31,0.0,101.0,0.0,-308.0,492.0,0.0,0.0,-212.0,-205.0,150.0,35.0,100.0,0.0,-308.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.0,-134.0
2017-09-01,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,168.0,0.0,-530.0,0.0,0.0,0.0,0.0,-664.0,0.0,0.0,0.0,0.0,-375.0,-230.0
2017-09-04,0.0,0.0,0.0,462.0,-740.0,0.0,0.0,0.0,-294.0,0.0,53.0,144.0,0.0,-462.0,0.0,0.0,0.0,0.0,-581.0,0.0,0.0,0.0,0.0,-319.0,0.0
2017-09-05,0.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,-259.0,0.0,49.0,133.0,-214.0,-408.0,0.0,115.0,0.0,-274.0,-513.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-210.0,0.0,39.0,106.0,0.0,-333.0,0.0,94.0,189.0,-223.0,-419.0,-52.0,0.0,143.0,0.0,-231.0,0.0
2017-09-07,0.0,0.0,0.0,0.0,0.0,0.0,276.0,194.0,-182.0,-140.0,33.0,0.0,0.0,-281.0,262.0,81.0,0.0,-193.0,-353.0,-44.0,0.0,122.0,0.0,-197.0,0.0
2017-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-395.0,0.0,70.0,0.0,0.0,-608.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,-262.0
2017-09-11,-206.0,158.0,0.0,0.0,-741.0,0.0,-455.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,434.0,135.0,0.0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,0.0
2017-09-12,0.0,0.0,0.0,0.0,-741.0,0.0,-453.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,436.0,137.0,273.0,0.0,-576.0,0.0,0.0,-203.0,0.0,0.0,0.0
2017-09-13,0.0,0.0,0.0,0.0,-986.0,0.0,-600.0,0.0,399.0,304.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,-271.0,0.0,0.0,0.0
2017-09-14,0.0,-121.0,0.0,0.0,-591.0,39.0,-363.0,0.0,0.0,0.0,0.0,-117.0,0.0,0.0,346.0,108.0,0.0,0.0,0.0,60.0,0.0,-163.0,0.0,272.0,0.0
2017-09-15,0.0,-121.0,0.0,-404.0,0.0,0.0,-356.0,0.0,245.0,0.0,42.0,-119.0,0.0,0.0,350.0,113.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,275.0,0.0
2017-09-18,0.0,-112.0,0.0,-365.0,0.0,0.0,-334.0,0.0,224.0,-179.0,0.0,0.0,0.0,-332.0,324.0,104.0,0.0,0.0,0.0,58.0,0.0,0.0,346.0,255.0,0.0
2017-09-19,0.0,0.0,0.0,-444.0,-657.0,0.0,0.0,0.0,0.0,-217.0,51.0,0.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,-180.0,423.0,310.0,172.0
2017-09-20,0.0,202.0,0.0,-676.0,-983.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,-611.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-21,0.0,0.0,0.0,-505.0,0.0,0.0,0.0,0.0,313.0,0.0,57.0,0.0,0.0,-458.0,446.0,0.0,0.0,0.0,-578.0,0.0,0.0,0.0,-470.0,0.0,190.0
2017-09-22,0.0,0.0,0.0,0.0,-1463.0,0.0,0.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1145.0,0.0,0.0,0.0,0.0,0.0,394.0
2017-09-25,0.0,0.0,0.0,0.0,-971.0,0.0,0.0,421.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.0,0.0,0.0,-628.0,0.0,265.0
2017-09-26,0.0,0.0,0.0,0.0,-1459.0,0.0,0.0,0.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-171.0,0.0,0.0,0.0,0.0,395.0
2017-09-27,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-171.0,0.0,0.0,0.0,0.0,395.0
2017-09-28,0.0,0.0,0.0,-664.0,0.0,0.0,0.0,440.0,0.0,-352.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,-114.0,0.0,0.0,0.0,0.0,260.0
2017-09-29,0.0,0.0,0.0,0.0,1476.0,-99.0,0.0,0.0,0.0,-554.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,0.0,0.0,0.0,0.0,738.0,-48.0,0.0,330.0,-314.0,-275.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,-338.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,-416.0,0.0,0.0,0.0,0.0,599.0,0.0,-191.0,0.0,-450.0,753.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-11,0.0,122.0,0.0,0.0,598.0,-39.0,-367.0,0.0,-260.0,-227.0,0.0,0.0,0.0,360.0,0.0,-114.0,0.0,0.0,452.0,0.0,0.0,0.0,0.0,314.0,0.0
2017-10-12,0.0,204.0,0.0,0.0,0.0,-64.0,-613.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,0.0,-189.0,0.0,0.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-13,0.0,101.0,0.0,0.0,0.0,0.0,-307.0,0.0,-208.0,-189.0,0.0,-122.0,0.0,301.0,323.0,-92.0,0.0,0.0,378.0,-62.0,0.0,0.0,0.0,260.0,136.0
2017-10-16,0.0,109.0,0.0,0.0,0.0,34.0,-331.0,0.0,0.0,-200.0,0.0,-127.0,0.0,318.0,344.0,-99.0,0.0,0.0,0.0,-67.0,0.0,0.0,0.0,280.0,146.0
2017-10-17,0.0,135.0,0.0,0.0,0.0,0.0,-401.0,293.0,0.0,0.0,-58.0,-158.0,0.0,390.0,418.0,0.0,0.0,0.0,488.0,-82.0,0.0,0.0,0.0,0.0,0.0
2017-10-18,131.0,94.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,-170.0,-42.0,-111.0,0.0,271.0,288.0,-82.0,0.0,-206.0,339.0,-57.0,0.0,123.0,0.0,0.0,0.0
2017-10-19,155.0,113.0,0.0,0.0,0.0,33.0,0.0,240.0,-225.0,-198.0,0.0,-131.0,-184.0,320.0,0.0,0.0,0.0,0.0,402.0,-67.0,0.0,0.0,0.0,0.0,0.0
2017-10-20,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187.0,0.0,0.0,0.0,-792.0,0.0
2017-10-23,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-267.0,0.0,0.0,0.0,438.0,-455.0,0.0,0.0,0.0,550.0,-91.0,0.0,202.0,0.0,-383.0,0.0
2017-10-24,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,248.0,-218.0,0.0,0.0,-203.0,353.0,-364.0,0.0,0.0,270.0,445.0,-74.0,0.0,0.0,0.0,-308.0,0.0
2017-10-25,0.0,0.0,0.0,0.0,0.0,40.0,409.0,0.0,0.0,-243.0,0.0,0.0,0.0,0.0,-402.0,0.0,245.0,0.0,496.0,-83.0,0.0,0.0,0.0,-341.0,179.0
2017-10-26,0.0,-102.0,0.0,-335.0,0.0,31.0,311.0,0.0,0.0,-183.0,0.0,0.0,0.0,294.0,-303.0,87.0,0.0,0.0,370.0,-62.0,0.0,-131.0,0.0,0.0,135.0
2017-10-27,132.0,0.0,0.0,-309.0,0.0,28.0,289.0,0.0,0.0,0.0,-44.0,-116.0,0.0,273.0,-280.0,80.0,174.0,0.0,346.0,-57.0,0.0,0.0,0.0,-240.0,0.0
2017-10-30,0.0,0.0,0.0,-366.0,0.0,34.0,345.0,-240.0,237.0,0.0,-53.0,-138.0,0.0,0.0,0.0,98.0,0.0,254.0,0.0,-68.0,0.0,0.0,-350.0,0.0,0.0
2017-10-31,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,261.0,0.0,-59.0,-152.0,0.0,0.0,376.0,108.0,0.0,280.0,0.0,-75.0,0.0,0.0,-383.0,-304.0,0.0
2017-11-01,0.0,-111.0,0.0,-363.0,0.0,34.0,0.0,-240.0,234.0,0.0,-54.0,-142.0,0.0,0.0,341.0,95.0,210.0,0.0,0.0,-69.0,0.0,0.0,0.0,0.0,0.0
2017-11-02,0.0,0.0,0.0,0.0,0.0,37.0,0.0,-264.0,264.0,0.0,-59.0,-154.0,211.0,0.0,0.0,0.0,0.0,281.0,0.0,-74.0,0.0,158.0,0.0,-321.0,0.0
2017-11-03,0.0,112.0,0.0,0.0,0.0,34.0,-334.0,0.0,237.0,0.0,-52.0,-133.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,-66.0,0.0,143.0,0.0,-287.0,-148.0
2017-11-06,0.0,0.0,0.0,499.0,0.0,46.0,-462.0,0.0,0.0,0.0,-72.0,-184.0,0.0,0.0,-449.0,0.0,0.0,0.0,568.0,0.0,0.0,196.0,0.0,0.0,0.0
2017-11-07,-173.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0,-252.0,-214.0,-56.0,0.0,0.0,359.0,-353.0,0.0,0.0,0.0,456.0,0.0,0.0,156.0,0.0,310.0,0.0
2017-11-08,-286.0,0.0,0.0,655.0,0.0,0.0,0.0,0.0,425.0,0.0,-91.0,0.0,0.0,597.0,0.0,0.0,0.0,0.0,-752.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-09,-215.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,-67.0,0.0,0.0,446.0,439.0,124.0,-272.0,0.0,-563.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,-191.0,0.0,0.0,0.0,0.0,42.0,0.0,293.0,-282.0,-241.0,-60.0,0.0,0.0,0.0,389.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-348.0,0.0
2017-11-13,0.0,0.0,0.0,328.0,0.0,31.0,0.0,0.0,-208.0,-180.0,-46.0,-114.0,0.0,298.0,294.0,84.0,0.0,-220.0,-378.0,0.0,0.0,0.0,312.0,0.0,0.0
2017-11-14,0.0,0.0,0.0,553.0,0.0,0.0,-503.0,0.0,-352.0,0.0,-80.0,-197.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,0.0
2017-11-15,0.0,0.0,0.0,557.0,0.0,0.0,-498.0,0.0,-350.0,0.0,0.0,0.0,0.0,0.0,493.0,143.0,0.0,0.0,-642.0,0.0,0.0,0.0,0.0,0.0,-220.0
2017-11-16,0.0,-162.0,0.0,0.0,0.0,-47.0,0.0,0.0,-310.0,0.0,0.0,0.0,0.0,0.0,438.0,132.0,0.0,0.0,-554.0,94.0,0.0,193.0,0.0,0.0,0.0
2017-11-17,0.0,-129.0,0.0,0.0,0.0,-38.0,-346.0,0.0,-249.0,0.0,55.0,143.0,0.0,0.0,351.0,106.0,0.0,0.0,-438.0,75.0,0.0,0.0,0.0,0.0,0.0
2017-11-20,0.0,-216.0,0.0,0.0,0.0,0.0,0.0,0.0,-424.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,-732.0,125.0,0.0,0.0,0.0,0.0,0.0
2017-11-21,0.0,-132.0,0.0,0.0,0.0,-38.0,0.0,0.0,0.0,0.0,0.0,138.0,-206.0,-345.0,0.0,107.0,0.0,271.0,-430.0,75.0,0.0,0.0,359.0,0.0,0.0
2017-11-22,0.0,0.0,0.0,0.0,0.0,-94.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,-1067.0,187.0,0.0,0.0,0.0,0.0,0.0
2017-11-23,0.0,0.0,0.0,0.0,0.0,-46.0,419.0,0.0,0.0,-263.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,-93.0,0.0,197.0,460.0,-402.0,0.0
2017-11-24,0.0,0.0,0.0,-453.0,0.0,-46.0,422.0,0.0,313.0,0.0,0.0,0.0,0.0,443.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,-399.0,0.0
2017-11-27,0.0,0.0,0.0,-602.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.0,610.0,-530.0,0.0
2017-11-28,0.0,-149.0,0.0,-411.0,0.0,0.0,378.0,-293.0,289.0,0.0,0.0,0.0,-233.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,411.0,-362.0,0.0
2017-11-29,0.0,-169.0,0.0,0.0,0.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,432.0,-136.0,282.0,0.0,0.0,-89.0,0.0,0.0,0.0,-406.0,0.0
2017-11-30,0.0,0.0,0.0,0.0,0.0,-94.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,562.0,0.0,0.0,-176.0,0.0,0.0,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0,607.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,-418.0,0.0,0.0,0.0,0.0,0.0,-543.0,-250.0
2017-12-04,216.0,-170.0,0.0,451.0,0.0,-47.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,-314.0,0.0,-86.0,0.0,0.0,0.0,0.0,0.0
2017-12-05,216.0,0.0,0.0,450.0,0.0,-47.0,0.0,0.0,0.0,0.0,0.0,151.0,-261.0,0.0,-405.0,0.0,0.0,0.0,0.0,-84.0,0.0,194.0,0.0,0.0,0.0
2017-12-06,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,-525.0,0.0,0.0,0.0,0.0,0.0,0.0,-170.0,0.0,0.0,0.0,0.0,0.0
2017-12-07,292.0,0.0,0.0,0.0,-933.0,0.0,0.0,0.0,0.0,319.0,0.0,204.0,-351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-502.0,0.0
2017-12-08,0.0,-141.0,0.0,383.0,-565.0,0.0,0.0,0.0,0.0,202.0,50.0,132.0,-214.0,0.0,0.0,-114.0,-227.0,0.0,0.0,0.0,0.0,0.0,0.0,-311.0,0.0
2017-12-11,-179.0,-140.0,0.0,379.0,-564.0,0.0,0.0,0.0,0.0,197.0,48.0,132.0,-211.0,0.0,0.0,-112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-295.0,0.0
2017-12-12,0.0,-128.0,0.0,0.0,-514.0,-35.0,0.0,0.0,0.0,183.0,43.0,119.0,-192.0,0.0,316.0,-103.0,0.0,0.0,0.0,65.0,0.0,-139.0,0.0,0.0,0.0
2017-12-13,0.0,-117.0,0.0,320.0,0.0,0.0,0.0,0.0,-213.0,166.0,39.0,108.0,-174.0,0.0,282.0,-93.0,0.0,0.0,-355.0,0.0,0.0,0.0,-308.0,0.0,-122.0
2017-12-14,-163.0,-128.0,0.0,346.0,0.0,-35.0,0.0,0.0,-235.0,180.0,44.0,118.0,0.0,0.0,309.0,-101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-133.0
2017-12-15,0.0,-140.0,0.0,0.0,0.0,-38.0,0.0,0.0,-259.0,201.0,50.0,0.0,0.0,354.0,344.0,-112.0,0.0,0.0,430.0,-70.0,0.0,0.0,0.0,0.0,0.0
2017-12-18,-160.0,-126.0,0.0,0.0,0.0,-34.0,0.0,0.0,0.0,179.0,44.0,0.0,0.0,323.0,314.0,-101.0,0.0,0.0,0.0,-63.0,0.0,0.0,-341.0,274.0,0.0
2017-12-19,0.0,-276.0,0.0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,-213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0
2017-12-20,-219.0,0.0,0.0,0.0,-688.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,-444.0,0.0,-132.0,0.0,330.0,0.0,0.0,0.0,0.0,466.0,372.0,0.0
2017-12-21,-146.0,-113.0,0.0,-315.0,458.0,0.0,0.0,0.0,-217.0,0.0,0.0,-101.0,0.0,297.0,0.0,-88.0,0.0,0.0,360.0,58.0,0.0,0.0,0.0,248.0,131.0
2017-12-22,-176.0,0.0,0.0,0.0,545.0,0.0,-335.0,0.0,-258.0,0.0,48.0,0.0,0.0,358.0,0.0,-104.0,0.0,0.0,435.0,0.0,0.0,-167.0,0.0,0.0,158.0
2017-12-25,-176.0,0.0,0.0,0.0,549.0,0.0,-331.0,0.0,0.0,0.0,47.0,-120.0,0.0,0.0,0.0,-104.0,0.0,0.0,435.0,71.0,0.0,-168.0,0.0,301.0,0.0
2017-12-26,-145.0,-113.0,0.0,-321.0,461.0,-30.0,0.0,0.0,218.0,159.0,42.0,0.0,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,59.0,0.0,-139.0,0.0,254.0,0.0
2017-12-27,-145.0,0.0,0.0,-320.0,460.0,-30.0,0.0,0.0,-215.0,160.0,41.0,105.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,-140.0,-305.0,249.0,0.0
2017-12-28,-173.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,350.0,0.0,216.0,-264.0,-428.0,0.0,0.0,-169.0,-365.0,303.0,0.0
2017-12-29,-171.0,-132.0,0.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,352.0,103.0,0.0,-266.0,0.0,0.0,0.0,-168.0,-364.0,303.0,0.0
2018-01-02,-215.0,-164.0,0.0,0.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,329.0,0.0,0.0,0.0,-211.0,-453.0,376.0,0.0
2018-01-03,0.0,0.0,0.0,0.0,683.0,0.0,427.0,0.0,0.0,0.0,-62.0,0.0,0.0,452.0,-428.0,0.0,-263.0,0.0,0.0,0.0,0.0,0.0,-448.0,369.0,0.0
2018-01-04,0.0,-110.0,0.0,0.0,-450.0,30.0,287.0,0.0,0.0,-155.0,-41.0,0.0,167.0,301.0,-286.0,0.0,0.0,0.0,363.0,0.0,0.0,-141.0,0.0,246.0,0.0
2018-01-05,0.0,132.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,-184.0,-48.0,-122.0,200.0,0.0,-341.0,0.0,0.0,0.0,438.0,71.0,0.0,0.0,0.0,0.0,-160.0
2018-01-08,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,-61.0,0.0,0.0,0.0,-427.0,127.0,263.0,0.0,545.0,0.0,0.0,0.0,0.0,-366.0,-199.0
2018-01-09,0.0,166.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,-60.0,0.0,0.0,-452.0,-418.0,127.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,-198.0
2018-01-10,0.0,0.0,139.0,0.0,0.0,40.0,-369.0,0.0,288.0,0.0,0.0,0.0,0.0,-400.0,0.0,112.0,0.0,0.0,0.0,79.0,0.0,-189.0,0.0,0.0,-176.0
2018-01-11,0.0,133.0,126.0,0.0,547.0,0.0,-332.0,0.0,0.0,0.0,-49.0,0.0,0.0,-361.0,0.0,100.0,0.0,0.0,0.0,71.0,0.0,-170.0,0.0,0.0,-157.0
2018-01-12,0.0,120.0,116.0,-331.0,499.0,0.0,0.0,0.0,0.0,0.0,45.0,110.0,0.0,-330.0,0.0,0.0,0.0,0.0,-400.0,0.0,0.0,-155.0,0.0,270.0,-143.0
2018-01-15,0.0,0.0,128.0,-363.0,0.0,0.0,-334.0,0.0,0.0,184.0,50.0,124.0,0.0,0.0,0.0,100.0,-207.0,0.0,0.0,0.0,0.0,-171.0,0.0,0.0,-158.0
2018-01-16,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,157.0,0.0,0.0,0.0,0.0,259.0,0.0,-551.0,-87.0,0.0,-215.0,0.0,0.0,-198.0
2018-01-17,-244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,289.0,0.0,0.0,146.0,0.0,0.0,0.0,-100.0,0.0,0.0,508.0,0.0,-226.0
2018-01-18,-191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,-57.0,0.0,226.0,-401.0,0.0,115.0,0.0,0.0,0.0,-79.0,0.0,0.0,397.0,0.0,-175.0
2018-01-19,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.0,0.0,0.0,-402.0,0.0,115.0,236.0,-288.0,0.0,0.0,0.0,-193.0,397.0,0.0,-172.0
2018-01-22,0.0,0.0,0.0,364.0,0.0,0.0,0.0,0.0,-255.0,0.0,-50.0,0.0,203.0,0.0,0.0,103.0,211.0,-255.0,-436.0,0.0,0.0,-174.0,356.0,0.0,0.0
2018-01-23,0.0,136.0,-130.0,359.0,0.0,0.0,0.0,0.0,-257.0,0.0,-50.0,0.0,202.0,0.0,0.0,0.0,0.0,-255.0,-434.0,71.0,0.0,0.0,353.0,0.0,0.0
2018-01-24,144.0,0.0,-108.0,301.0,467.0,-31.0,0.0,0.0,-214.0,160.0,0.0,-108.0,0.0,0.0,0.0,0.0,0.0,-213.0,0.0,60.0,0.0,-145.0,294.0,0.0,0.0
2018-01-25,0.0,0.0,-217.0,0.0,932.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,-288.0,0.0,-489.0,0.0
2018-01-26,0.0,0.0,-131.0,0.0,560.0,-37.0,336.0,0.0,0.0,189.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-173.0,347.0,-292.0,150.0
2018-01-29,0.0,0.0,-651.0,0.0,0.0,0.0,0.0,0.0,0.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,0.0,-341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,871.0,-727.0,0.0
2018-01-31,0.0,-173.0,0.0,0.0,0.0,47.0,-418.0,0.0,0.0,-242.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,-365.0,187.0
2018-02-01,0.0,0.0,0.0,575.0,0.0,0.0,-564.0,0.0,0.0,0.0,0.0,0.0,0.0,-592.0,0.0,0.0,0.0,0.0,-711.0,0.0,0.0,0.0,582.0,0.0,251.0
2018-02-02,0.0,116.0,-112.0,290.0,-462.0,0.0,0.0,-220.0,0.0,0.0,42.0,-108.0,0.0,-298.0,0.0,82.0,0.0,212.0,-356.0,0.0,0.0,0.0,0.0,0.0,125.0
2018-02-05,0.0,-139.0,0.0,346.0,0.0,-37.0,0.0,0.0,0.0,0.0,0.0,-125.0,207.0,0.0,-360.0,96.0,0.0,0.0,-433.0,0.0,0.0,0.0,0.0,298.0,151.0
2018-02-06,199.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,-211.0,-52.0,-135.0,0.0,0.0,-396.0,109.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0
2018-02-07,0.0,-156.0,0.0,396.0,-612.0,0.0,0.0,0.0,0.0,-213.0,-52.0,-136.0,0.0,0.0,0.0,110.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0
