,AG.SHF,AL.SHF,AP.CZC,BU.SHF,C.DCE,CU.SHF,FG.CZC,FU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,M.DCE,MA.CZC,NI.SHF,PP.DCE,RB.SHF,RM.CZC,RU.SHF,SC.INE,SR.CZC,TA.CZC,V.DCE,ZC.CZC
2017-08-01,0.0,125.0,0.0,0.0,0.0,36.0,320.0,0.0,0.0,0.0,44.0,113.0,190.0,0.0,0.0,110.0,0.0,0.0,0.0,-72.0,0.0,-151.0,0.0,266.0,149.0
2017-08-02,-567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-03,0.0,113.0,0.0,307.0,0.0,33.0,294.0,0.0,0.0,0.0,40.0,104.0,172.0,0.0,0.0,0.0,199.0,0.0,-376.0,0.0,0.0,-135.0,0.0,234.0,141.0
2017-08-04,-429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-07,0.0,113.0,0.0,311.0,0.0,33.0,296.0,0.0,0.0,0.0,41.0,110.0,172.0,0.0,0.0,0.0,198.0,0.0,-382.0,0.0,0.0,-135.0,0.0,226.0,141.0
2017-08-08,-349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,490.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0
2017-08-09,0.0,100.0,0.0,287.0,0.0,30.0,277.0,0.0,0.0,0.0,37.0,100.0,157.0,0.0,288.0,0.0,181.0,0.0,-345.0,0.0,0.0,-123.0,295.0,206.0,0.0
2017-08-10,-216.0,0.0,0.0,0.0,729.0,0.0,0.0,0.0,305.0,221.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,312.0,0.0,75.0,0.0,0.0,0.0,0.0,209.0
2017-08-11,0.0,96.0,0.0,282.0,0.0,30.0,270.0,0.0,0.0,0.0,36.0,96.0,157.0,0.0,287.0,0.0,174.0,0.0,-342.0,0.0,0.0,-123.0,290.0,204.0,0.0
2017-08-14,-186.0,0.0,0.0,-430.0,643.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,-408.0,0.0,128.0,0.0,288.0,0.0,70.0,0.0,0.0,0.0,0.0,185.0
2017-08-15,0.0,106.0,0.0,0.0,0.0,33.0,294.0,0.0,0.0,0.0,40.0,107.0,175.0,0.0,320.0,0.0,192.0,0.0,-385.0,0.0,0.0,-133.0,320.0,231.0,0.0
2017-08-16,-241.0,0.0,0.0,0.0,831.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,-524.0,0.0,167.0,0.0,381.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0
2017-08-17,0.0,113.0,0.0,0.0,0.0,36.0,322.0,0.0,0.0,0.0,43.0,112.0,192.0,0.0,351.0,0.0,213.0,0.0,-425.0,0.0,0.0,-144.0,0.0,260.0,0.0
2017-08-18,0.0,0.0,0.0,466.0,720.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,-459.0,0.0,142.0,0.0,328.0,0.0,76.0,0.0,0.0,0.0,0.0,209.0
2017-08-21,0.0,102.0,0.0,0.0,0.0,33.0,289.0,0.0,0.0,144.0,37.0,94.0,171.0,0.0,309.0,0.0,189.0,0.0,-388.0,0.0,0.0,-131.0,0.0,228.0,0.0
2017-08-22,0.0,0.0,0.0,409.0,644.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,-407.0,0.0,122.0,0.0,280.0,0.0,67.0,0.0,0.0,427.0,0.0,185.0
2017-08-23,-129.0,94.0,0.0,0.0,0.0,29.0,264.0,0.0,0.0,127.0,33.0,86.0,153.0,0.0,280.0,0.0,168.0,0.0,-352.0,0.0,0.0,-121.0,0.0,207.0,0.0
2017-08-24,0.0,0.0,0.0,531.0,827.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,378.0,0.0,87.0,0.0,0.0,544.0,0.0,0.0
2017-08-25,0.0,93.0,0.0,0.0,0.0,30.0,265.0,0.0,0.0,132.0,32.0,87.0,155.0,-282.0,281.0,0.0,169.0,0.0,-354.0,0.0,0.0,-121.0,0.0,209.0,0.0
2017-08-28,-187.0,0.0,0.0,403.0,646.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,283.0,0.0,66.0,0.0,0.0,418.0,0.0,180.0
2017-08-29,0.0,111.0,0.0,0.0,0.0,34.0,315.0,0.0,0.0,159.0,37.0,103.0,183.0,0.0,329.0,0.0,199.0,0.0,-414.0,0.0,0.0,0.0,0.0,242.0,0.0
2017-08-30,0.0,0.0,0.0,460.0,734.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,322.0,0.0,76.0,0.0,0.0,473.0,0.0,205.0
2017-08-31,0.0,93.0,0.0,0.0,0.0,29.0,266.0,0.0,0.0,138.0,32.0,92.0,153.0,-284.0,268.0,0.0,166.0,0.0,-357.0,0.0,0.0,-121.0,0.0,205.0,0.0
2017-09-01,0.0,0.0,0.0,535.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,364.0,0.0,86.0,0.0,0.0,538.0,0.0,230.0
2017-09-04,0.0,99.0,0.0,0.0,0.0,32.0,294.0,0.0,0.0,143.0,36.0,96.0,161.0,-308.0,286.0,0.0,174.0,0.0,-387.0,0.0,0.0,0.0,0.0,213.0,0.0
2017-09-05,0.0,0.0,0.0,0.0,730.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,308.0,0.0,73.0,0.0,-196.0,465.0,0.0,197.0
2017-09-06,0.0,110.0,0.0,0.0,0.0,34.0,324.0,0.0,0.0,158.0,39.0,106.0,174.0,0.0,309.0,0.0,189.0,0.0,-419.0,0.0,0.0,0.0,0.0,231.0,0.0
2017-09-07,0.0,0.0,0.0,0.0,729.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,314.0,0.0,71.0,0.0,-199.0,470.0,0.0,197.0
2017-09-08,0.0,113.0,0.0,0.0,0.0,34.0,329.0,0.0,0.0,167.0,38.0,108.0,179.0,0.0,314.0,0.0,195.0,0.0,-415.0,0.0,0.0,0.0,0.0,238.0,0.0
2017-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,365.0,0.0,85.0,0.0,-232.0,541.0,0.0,223.0
2017-09-12,0.0,134.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,46.0,129.0,222.0,0.0,388.0,0.0,242.0,0.0,-512.0,0.0,0.0,0.0,0.0,294.0,0.0
2017-09-13,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,266.0,203.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,281.0,0.0,66.0,0.0,-180.0,419.0,0.0,169.0
2017-09-14,0.0,121.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,41.0,117.0,201.0,-372.0,346.0,0.0,220.0,0.0,-471.0,0.0,0.0,0.0,0.0,272.0,0.0
2017-09-15,0.0,0.0,0.0,0.0,653.0,0.0,396.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,290.0,0.0,68.0,0.0,-179.0,422.0,0.0,169.0
2017-09-18,0.0,137.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,49.0,141.0,228.0,0.0,396.0,0.0,250.0,0.0,-515.0,0.0,0.0,0.0,0.0,311.0,0.0
2017-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,438.0,0.0,0.0,0.0,-270.0,635.0,0.0,258.0
2017-09-20,-170.0,121.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,46.0,131.0,207.0,0.0,361.0,0.0,228.0,0.0,-464.0,0.0,0.0,0.0,0.0,286.0,0.0
2017-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,443.0,0.0,0.0,0.0,-271.0,627.0,0.0,253.0
2017-09-22,-192.0,132.0,0.0,0.0,650.0,44.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,415.0,0.0,258.0,0.0,-509.0,0.0,0.0,0.0,0.0,328.0,0.0
2017-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,-429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-325.0,753.0,0.0,318.0
2017-09-26,-173.0,122.0,0.0,0.0,584.0,40.0,0.0,0.0,0.0,0.0,50.0,0.0,209.0,0.0,373.0,0.0,228.0,278.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0
2017-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,-359.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,-271.0,627.0,0.0,263.0
2017-09-28,-172.0,120.0,0.0,0.0,583.0,40.0,0.0,0.0,0.0,0.0,50.0,0.0,207.0,0.0,370.0,0.0,225.0,272.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0
2017-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,-317.0,-76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.0,-105.0,0.0,-235.0,0.0,0.0,222.0
2017-10-09,-246.0,174.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,168.0,323.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-10,0.0,0.0,0.0,-531.0,0.0,0.0,0.0,0.0,312.0,-282.0,0.0,-191.0,0.0,0.0,0.0,0.0,0.0,0.0,-565.0,-94.0,0.0,-207.0,0.0,0.0,202.0
2017-10-11,-285.0,203.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,191.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-12,0.0,0.0,0.0,-520.0,0.0,0.0,0.0,0.0,328.0,-287.0,0.0,-192.0,0.0,0.0,0.0,0.0,0.0,0.0,-566.0,-94.0,0.0,-202.0,0.0,0.0,205.0
2017-10-13,-285.0,203.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,384.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,-274.0,0.0,0.0,257.0,438.0,473.0,0.0,0.0,0.0,0.0,-92.0,0.0,-200.0,0.0,0.0,200.0
2017-10-17,0.0,202.0,0.0,-693.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,366.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-18,-189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,-245.0,0.0,0.0,226.0,391.0,416.0,0.0,0.0,0.0,0.0,-82.0,0.0,-177.0,0.0,0.0,177.0
2017-10-19,0.0,207.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,366.0,452.0,0.0,0.0,0.0,0.0,639.0,0.0,0.0
2017-10-20,-132.0,0.0,0.0,-324.0,0.0,0.0,0.0,0.0,196.0,-173.0,-46.0,-117.0,159.0,270.0,292.0,0.0,0.0,0.0,0.0,-58.0,0.0,-124.0,0.0,-244.0,124.0
2017-10-23,0.0,204.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,365.0,441.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0
2017-10-24,-172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,-218.0,-59.0,0.0,203.0,353.0,364.0,0.0,0.0,0.0,0.0,-74.0,0.0,-160.0,0.0,0.0,158.0
2017-10-25,0.0,205.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,-255.0,0.0,0.0,0.0,173.0,368.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-26,-191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,-244.0,-65.0,0.0,225.0,393.0,404.0,0.0,0.0,0.0,0.0,-82.0,0.0,0.0,0.0,0.0,179.0
2017-10-27,0.0,243.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,-303.0,0.0,0.0,0.0,209.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,-249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,-334.0,-83.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,-107.0,0.0,0.0,0.0,0.0,229.0
2017-10-31,0.0,204.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,-254.0,0.0,0.0,0.0,180.0,380.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,0.0
2017-11-01,-193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,-260.0,-67.0,0.0,0.0,0.0,416.0,0.0,0.0,0.0,-507.0,-84.0,0.0,0.0,0.0,-351.0,182.0
2017-11-02,0.0,308.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,-386.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-03,-215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,-283.0,-72.0,0.0,0.0,0.0,454.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,-395.0,203.0
2017-11-06,0.0,411.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-07,-216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,253.0,0.0,441.0,0.0,275.0,335.0,0.0,0.0,0.0,0.0,471.0,0.0,200.0
2017-11-08,0.0,416.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-09,-215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,254.0,0.0,439.0,0.0,272.0,0.0,0.0,0.0,0.0,194.0,472.0,0.0,197.0
2017-11-10,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.0,0.0,202.0,0.0,532.0,0.0,0.0,0.0,0.0,0.0,-627.0,0.0
2017-11-13,-215.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,312.0,0.0,0.0,0.0,255.0,0.0,441.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0,195.0
2017-11-14,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,-80.0,0.0,0.0,504.0,0.0,142.0,0.0,376.0,0.0,0.0,0.0,220.0,0.0,-448.0,0.0
2017-11-15,-215.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,306.0,0.0,0.0,0.0,255.0,0.0,431.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,444.0,0.0,193.0
2017-11-16,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,-280.0,-70.0,0.0,0.0,441.0,0.0,132.0,0.0,0.0,0.0,-94.0,0.0,193.0,0.0,-414.0,0.0
2017-11-17,-246.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,518.0,0.0,227.0
2017-11-20,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,0.0,216.0,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,-666.0,0.0
2017-11-21,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,312.0,0.0,614.0,0.0,0.0,0.0,512.0,0.0,222.0
2017-11-22,0.0,-192.0,0.0,530.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,152.0,0.0,0.0,0.0,-107.0,0.0,0.0,0.0,-477.0,0.0
2017-11-23,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,247.0,0.0,0.0,128.0,204.0,0.0,333.0,0.0,217.0,262.0,430.0,0.0,0.0,0.0,368.0,0.0,157.0
2017-11-24,0.0,0.0,0.0,906.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-797.0,0.0
2017-11-27,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,251.0,0.0,0.0,124.0,0.0,352.0,336.0,0.0,218.0,262.0,429.0,0.0,0.0,0.0,366.0,0.0,154.0
2017-11-28,0.0,-167.0,0.0,463.0,0.0,46.0,0.0,0.0,-326.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,-93.0,0.0,193.0,0.0,-407.0,0.0
2017-11-29,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,0.0,0.0,0.0,157.0,0.0,441.0,432.0,0.0,0.0,323.0,540.0,0.0,0.0,0.0,465.0,0.0,189.0
2017-11-30,0.0,-171.0,0.0,463.0,728.0,47.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,-399.0,0.0
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,494.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,492.0,0.0,0.0,358.0,621.0,0.0,0.0,0.0,531.0,0.0,214.0
2017-12-04,-247.0,-194.0,0.0,515.0,0.0,54.0,0.0,0.0,0.0,272.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-454.0,0.0
2017-12-05,0.0,0.0,0.0,0.0,447.0,0.0,256.0,0.0,189.0,0.0,0.0,93.0,0.0,268.0,249.0,83.0,168.0,190.0,329.0,0.0,0.0,120.0,276.0,0.0,114.0
2017-12-06,-248.0,-195.0,0.0,516.0,0.0,54.0,0.0,0.0,0.0,265.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-444.0,0.0
2017-12-07,0.0,0.0,0.0,0.0,466.0,0.0,278.0,0.0,0.0,0.0,0.0,102.0,0.0,286.0,260.0,0.0,182.0,213.0,348.0,0.0,0.0,128.0,303.0,251.0,124.0
2017-12-08,-592.0,-469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-11,0.0,0.0,0.0,344.0,512.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,290.0,0.0,202.0,233.0,384.0,0.0,0.0,139.0,337.0,0.0,133.0
2017-12-12,-594.0,-468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-13,0.0,0.0,0.0,0.0,565.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,338.0,0.0,218.0,257.0,426.0,0.0,0.0,154.0,369.0,0.0,146.0
2017-12-14,-895.0,-702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-15,0.0,0.0,0.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,860.0,0.0,0.0,-336.0,0.0,0.0,290.0
2017-12-18,-441.0,-346.0,0.0,0.0,0.0,94.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-19,0.0,0.0,0.0,0.0,549.0,0.0,0.0,0.0,0.0,187.0,46.0,123.0,0.0,0.0,339.0,107.0,220.0,0.0,428.0,0.0,0.0,-167.0,0.0,0.0,144.0
2017-12-20,-438.0,-345.0,0.0,0.0,0.0,94.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-21,0.0,0.0,0.0,0.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,482.0,150.0,309.0,0.0,617.0,0.0,0.0,-239.0,0.0,0.0,0.0
2017-12-22,-439.0,-341.0,0.0,0.0,0.0,92.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-25,0.0,0.0,0.0,0.0,686.0,0.0,0.0,0.0,0.0,229.0,0.0,150.0,0.0,0.0,428.0,130.0,271.0,317.0,0.0,0.0,0.0,-210.0,0.0,0.0,0.0
2017-12-26,0.0,-340.0,0.0,0.0,0.0,91.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-27,0.0,0.0,0.0,0.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,149.0,306.0,0.0,614.0,0.0,0.0,-239.0,523.0,0.0,0.0
2017-12-28,0.0,-452.0,0.0,0.0,0.0,121.0,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-29,0.0,0.0,0.0,0.0,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,308.0,0.0,614.0,0.0,0.0,-241.0,519.0,0.0,-235.0
2018-01-02,0.0,0.0,0.0,0.0,0.0,180.0,1686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03,0.0,0.0,0.0,414.0,607.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,223.0,0.0,380.0,112.0,234.0,0.0,0.0,0.0,0.0,-188.0,399.0,0.0,0.0
2018-01-04,0.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05,0.0,0.0,0.0,337.0,492.0,0.0,309.0,0.0,0.0,167.0,0.0,111.0,182.0,0.0,310.0,92.0,191.0,0.0,0.0,0.0,0.0,-155.0,323.0,0.0,0.0
2018-01-08,0.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,0.0,-121.0,0.0,338.0,498.0,0.0,301.0,0.0,0.0,164.0,0.0,109.0,0.0,0.0,304.0,92.0,191.0,0.0,0.0,0.0,0.0,-155.0,320.0,0.0,0.0
2018-01-10,0.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,0.0,-121.0,0.0,330.0,497.0,0.0,301.0,0.0,0.0,163.0,0.0,0.0,181.0,0.0,305.0,91.0,190.0,0.0,0.0,0.0,0.0,-155.0,321.0,0.0,0.0
2018-01-12,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-15,0.0,-110.0,0.0,303.0,456.0,0.0,279.0,0.0,0.0,153.0,0.0,0.0,164.0,-305.0,282.0,84.0,172.0,0.0,0.0,0.0,0.0,-142.0,296.0,0.0,0.0
2018-01-16,0.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,0.0,-170.0,0.0,452.0,686.0,0.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,266.0,0.0,0.0,0.0,0.0,-215.0,444.0,0.0,0.0
2018-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,0.0,-171.0,0.0,452.0,691.0,0.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,266.0,0.0,0.0,0.0,0.0,-217.0,447.0,0.0,0.0
2018-01-22,-869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,0.0,-152.0,0.0,399.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,235.0,0.0,483.0,0.0,0.0,-193.0,392.0,0.0,169.0
2018-01-24,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-362.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,-193.0,-152.0,0.0,388.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,234.0,0.0,0.0,0.0,0.0,-192.0,386.0,0.0,167.0
2018-01-26,426.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,-182.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,0.0,-171.0,0.0,429.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,261.0,0.0,0.0,0.0,0.0,-216.0,436.0,0.0,186.0
2018-01-30,0.0,0.0,0.0,0.0,0.0,0.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.0,-242.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,-194.0,-154.0,0.0,384.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,234.0,0.0,0.0,0.0,0.0,-193.0,390.0,0.0,167.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.0,-254.0,0.0,0.0,0.0,0.0,0.0
